"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11162,1646615638382x405298528200184400,"Chansey Holo",PSA,48831858,1999,Pokemon,3,"1st Edition","PSA 8",Pokemon,691.00
11203,1647324538159x387053519072269060,"Dark Raichu Holo",PSA,48964452,2000,"Pokemon Rocket",83,Base,"PSA 8",Pokemon,72.00
11203,1647324524267x945255093298667600,"Dark Raichu Holo",PSA,48964452,2000,"Pokemon Rocket",83,"1st Edition","PSA 8",Pokemon,113.50
11152,,"Haunter Holo",PSA,48964476,1999,"Pokemon Fossil",6,,"PSA 7",Pokemon,
11152,1646715315093x606667418273729500,"Haunter Holo",PSA,48964476,1999,"Pokemon Fossil",6,Base,"PSA 7",Pokemon,23.19
13344,,"Connor McDavid",PSA,48992563,2015,"Leaf Draft",1,base,"PSA 10",,
13344,1652750210635x841179134268150300,"Connor McDavid",PSA,48992563,2015,"Leaf Draft",1,Base,"PSA 10",,36.00
12939,,"Bo Bichette",PSA,49149684,2020,Topps,78,base,"PSA 9",Baseball,
12939,1595913620907x502434027895521300,"Bo Bichette",PSA,49149684,2020,Topps,78,Base,"PSA 9",Baseball,8.08
12939,1645929760465x512364590669758460,"Bo Bichette",PSA,49149684,2020,Topps,78,Base,"PSA 9",Baseball,8.50
12279,,"Ken Griffey Jr",PSA,49156289,1989,Fleer,548,base,"PSA 9",Baseball,
12279,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156289,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12279,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156289,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12277,,"Ken Griffey Jr",PSA,49156290,1989,Fleer,548,base,"PSA 9",Baseball,
12277,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156290,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12277,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156290,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12276,,"Ken Griffey Jr",PSA,49156291,1989,Fleer,548,base,"PSA 9",Baseball,
12276,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156291,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12276,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156291,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12267,,"Ken Griffey Jr",PSA,49156294,1989,Fleer,548,base,"PSA 9",Baseball,
12267,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156294,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12267,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156294,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12268,,"Ken Griffey Jr",PSA,49156295,1989,Fleer,548,base,"PSA 9",Baseball,
12268,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156295,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12268,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156295,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12380,,"Ken Griffey Jr",PSA,49156296,1989,Fleer,548,base,"PSA 9",Baseball,
12380,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156296,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12380,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156296,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12376,,"Ken Griffey Jr",PSA,49156297,1989,Fleer,548,base,"PSA 9",Baseball,
12376,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156297,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12376,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156297,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12372,,"Ken Griffey Jr",PSA,49156301,1989,Fleer,548,base,"PSA 9",Baseball,
12372,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156301,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12372,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156301,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12278,,"Ken Griffey Jr",PSA,49156302,1989,Fleer,548,base,"PSA 9",Baseball,
12278,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156302,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12278,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156302,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12377,,"Ken Griffey Jr",PSA,49156303,1989,Fleer,548,base,"PSA 9",Baseball,
12377,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156303,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12377,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156303,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12292,,"Ken Griffey Jr",PSA,49156304,1989,Fleer,548,base,"PSA 9",Baseball,
12292,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156304,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12292,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156304,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12287,,"Ken Griffey Jr",PSA,49156305,1989,Fleer,548,base,"PSA 9",Baseball,
12287,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156305,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12287,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156305,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12283,,"Ken Griffey Jr",PSA,49156306,1989,Fleer,548,base,"PSA 9",Baseball,
12283,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156306,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12283,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156306,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12294,,"Ken Griffey Jr",PSA,49156308,1989,Fleer,548,base,"PSA 9",Baseball,
12294,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156308,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12294,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156308,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12272,,"Ken Griffey Jr",PSA,49156309,1989,Fleer,548,base,"PSA 9",Baseball,
12272,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156309,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12272,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156309,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12286,,"Ken Griffey Jr",PSA,49156311,1989,Fleer,548,base,"PSA 9",Baseball,
12286,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156311,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12286,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156311,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12285,,"Ken Griffey Jr",PSA,49156312,1989,Fleer,548,base,"PSA 9",Baseball,
12285,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156312,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12285,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156312,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12284,,"Ken Griffey Jr",PSA,49156313,1989,Fleer,548,base,"PSA 9",Baseball,
12284,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156313,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12284,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156313,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12280,,"Ken Griffey Jr",PSA,49156314,1989,Fleer,548,base,"PSA 9",Baseball,
12280,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156314,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12280,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156314,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12378,,"Ken Griffey Jr",PSA,49156316,1989,Fleer,548,base,"PSA 9",Baseball,
12378,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156316,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12378,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156316,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12370,,"Ken Griffey Jr",PSA,49156317,1989,Fleer,548,base,"PSA 9",Baseball,
12370,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156317,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12370,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156317,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12265,,"Ken Griffey Jr",PSA,49156318,1989,Fleer,548,base,"PSA 9",Baseball,
12265,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156318,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12265,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156318,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12290,,"Ken Griffey Jr",PSA,49156319,1989,Fleer,548,base,"PSA 9",Baseball,
12290,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156319,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12290,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156319,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12386,,"Ken Griffey Jr",PSA,49156323,1989,Fleer,548,base,"PSA 9",Baseball,
12386,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156323,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12386,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156323,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12266,,"Ken Griffey Jr",PSA,49156324,1989,Fleer,548,base,"PSA 9",Baseball,
12266,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156324,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12266,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156324,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12273,,"Ken Griffey Jr",PSA,49156334,1989,Fleer,548,base,"PSA 9",Baseball,
12273,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156334,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12273,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156334,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12291,,"Ken Griffey Jr",PSA,49156335,1989,Fleer,548,base,"PSA 9",Baseball,
12291,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156335,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12291,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156335,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12293,,"Ken Griffey Jr",PSA,49156336,1989,Fleer,548,base,"PSA 9",Baseball,
12293,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156336,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12293,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156336,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12271,,"Ken Griffey Jr",PSA,49156337,1989,Fleer,548,base,"PSA 9",Baseball,
12271,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156337,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12271,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156337,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
12274,,"Ken Griffey Jr",PSA,49156338,1989,Fleer,548,base,"PSA 9",Baseball,
12274,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156338,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12274,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156338,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12365,,"Ken Griffey Jr",PSA,49156339,1989,Fleer,548,base,"PSA 9",Baseball,
12365,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156339,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12365,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156339,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12270,,"Ken Griffey Jr",PSA,49156340,1989,Fleer,548,base,"PSA 9",Baseball,
12270,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156340,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12270,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156340,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12295,,"Ken Griffey Jr",PSA,49156342,1989,Fleer,548,base,"PSA 9",Baseball,
12295,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156342,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12295,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156342,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12371,,"Ken Griffey Jr",PSA,49156346,1989,Fleer,548,base,"PSA 9",Baseball,
12371,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156346,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12371,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156346,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12269,,"Ken Griffey Jr",PSA,49156348,1989,Fleer,548,base,"PSA 9",Baseball,
12269,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156348,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12269,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156348,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12275,,"Ken Griffey Jr",PSA,49156349,1989,Fleer,548,base,"PSA 9",Baseball,
12275,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156349,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12275,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156349,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12281,,"Ken Griffey Jr",PSA,49156351,1989,Fleer,548,base,"PSA 9",Baseball,
12281,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156351,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12281,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156351,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12366,,"Ken Griffey Jr",PSA,49156353,1989,Fleer,548,base,"PSA 9",Baseball,
12366,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156353,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12366,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156353,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12374,,"Ken Griffey Jr",PSA,49156354,1989,Fleer,548,base,"PSA 9",Baseball,
12374,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156354,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12374,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156354,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12369,,"Ken Griffey Jr",PSA,49156355,1989,Fleer,548,base,"PSA 9",Baseball,
12369,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156355,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12369,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156355,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12364,,"Ken Griffey Jr",PSA,49156356,1989,Fleer,548,base,"PSA 9",Baseball,
12364,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156356,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12364,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156356,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12368,,"Ken Griffey Jr",PSA,49156357,1989,Fleer,548,base,"PSA 9",Baseball,
12368,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156357,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12368,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156357,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12367,,"Ken Griffey Jr",PSA,49156359,1989,Fleer,548,base,"PSA 9",Baseball,
12367,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156359,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12367,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156359,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12379,,"Ken Griffey Jr",PSA,49156361,1989,Fleer,548,base,"PSA 9",Baseball,
12379,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,49156361,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12379,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,49156361,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
11206,1646715326404x589178594433663000,"Kabutops Holo",PSA,49251886,1999,"Pokemon Fossil",9,Base,"PSA 8",Pokemon,35.50
11206,1646715281605x681231044443241700,"Kabutops Holo",PSA,49251886,1999,"Pokemon Fossil",9,"1st Edition","PSA 8",Pokemon,96.00
11192,1646615630246x587566235170059300,"Hitmonchan Holo",PSA,49251890,1999,Pokemon,7,Base,"PSA 8",Pokemon,41.83
11192,1646615590556x294110243256857640,"Hitmonchan Holo",PSA,49251890,1999,Pokemon,7,"1st Edition","PSA 8",Pokemon,
11192,1646615620025x792468409217752500,"Hitmonchan Holo",PSA,49251890,1999,Pokemon,7,"Base Set 1999-2000","PSA 8",Pokemon,
11192,1646615760156x415308908321202940,"Hitmonchan Holo",PSA,49251890,1999,Pokemon,7,Shadowless,"PSA 8",Pokemon,100.00
13288,,"Derek Jeter",PSA,49284278,1993,Topps,98,base,"PSA 9",Baseball,
13288,1587443942141x130960892121055230,"Derek Jeter",PSA,49284278,1993,Topps,98,Base,"PSA 9",Baseball,61.25
13288,1593980652375x334439536181903360,"Derek Jeter",PSA,49284278,1993,Topps,98,Base,"PSA 9",Baseball,148.76
13288,1634174234600x217871131120238600,"Derek Jeter",PSA,49284278,1993,Topps,98,Base,"PSA 9",Baseball,310.00
13288,1634437798464x866901751037165600,"Derek Jeter",PSA,49284278,1993,Topps,98,Base,"PSA 9",Baseball,415.99
12940,,"Bo Bichette",PSA,49334641,2020,Topps,78,base,"PSA 9",Baseball,
12940,1595913620907x502434027895521300,"Bo Bichette",PSA,49334641,2020,Topps,78,Base,"PSA 9",Baseball,8.08
12940,1645929760465x512364590669758460,"Bo Bichette",PSA,49334641,2020,Topps,78,Base,"PSA 9",Baseball,8.50
11250,1647324540142x948665712702505100,"Dark Dragonite",PSA,49503887,2000,"Pokemon Rocket",5,"1st Edition","PSA 9",Pokemon,455.00
11250,1647324598146x271082292367663460,"Dark Dragonite",PSA,49503887,2000,"Pokemon Rocket",5,Base,"PSA 9",Pokemon,152.50
12102,1648088375743x481275681759821800,"Kevin Durant ",PSA,49611320,2007,"Topps Rookie Card",2,Base,"PSA 8.5",basketball,187.50
12102,1593013741323x860936751545319400,"Kevin Durant ",PSA,49611320,2007,"Topps Rookie Card",2,Base,"PSA 8.5",basketball,36.00
12101,,"Kevin Durant ",PSA,49627313,2007,"Topps Rookie Card",,2,"PSA 8.5",basketball,
12101,1593013741323x860936751545319400,"Kevin Durant ",PSA,49627313,2007,"Topps Rookie Card",2,Base,"PSA 8.5",basketball,36.00
12101,1648088375743x481275681759821800,"Kevin Durant ",PSA,49627313,2007,"Topps Rookie Card",2,Base,"PSA 8.5",basketball,187.50
12104,,"Kevin Durant ",PSA,49710804,2007,"Topps Rookie Card",,2,"PSA 8",basketball,
12104,1593013741323x860936751545319400,"Kevin Durant ",PSA,49710804,2007,"Topps Rookie Card",2,Base,"PSA 8",basketball,29.83
12104,1648088375743x481275681759821800,"Kevin Durant ",PSA,49710804,2007,"Topps Rookie Card",2,Base,"PSA 8",basketball,89.00
12105,,"Kevin Durant ",PSA,49710806,2007,"Topps Rookie Card",,2,"PSA 8",basketball,
12105,1593013741323x860936751545319400,"Kevin Durant ",PSA,49710806,2007,"Topps Rookie Card",2,Base,"PSA 8",basketball,29.83
12105,1648088375743x481275681759821800,"Kevin Durant ",PSA,49710806,2007,"Topps Rookie Card",2,Base,"PSA 8",basketball,89.00
12103,,"Kevin Durant ",PSA,49710807,2007,"Topps Rookie Card",,2,"PSA 8",basketball,
12103,1593013741323x860936751545319400,"Kevin Durant ",PSA,49710807,2007,"Topps Rookie Card",2,Base,"PSA 8",basketball,29.83
12103,1648088375743x481275681759821800,"Kevin Durant ",PSA,49710807,2007,"Topps Rookie Card",2,Base,"PSA 8",basketball,89.00
12100,,"Kevin Durant ",PSA,49750888,2007,"Topps Rookie Card",,2,"PSA 8.5",basketball,
12100,1593013741323x860936751545319400,"Kevin Durant ",PSA,49750888,2007,"Topps Rookie Card",2,Base,"PSA 8.5",basketball,36.00
12100,1648088375743x481275681759821800,"Kevin Durant ",PSA,49750888,2007,"Topps Rookie Card",2,Base,"PSA 8.5",basketball,187.50
12143,1618586646542x680136627597528000,"Zion Williamson",PSA,49873127,2019,Mosaic,209,"Mosaic Green Swirl","PSA 9",basketball,
12143,1618586640766x534991219708582200,"Zion Williamson",PSA,49873127,2019,Mosaic,209,"Mosaic Green","PSA 9",basketball,47.00
12143,1618586667037x676831279508164000,"Zion Williamson",PSA,49873127,2019,Mosaic,209,"Mosaic Choice Red and Green","PSA 9",basketball,77.00
10787,,"Coby White",PSA,50276776,2019,"Panini Mosaic",211,"Silver Prizm","PSA 9","Basketball ",
10787,1636696306495x413168198742183360,"Coby White",PSA,50276776,2019,"Panini Mosaic",211,"Silver Prizm","PSA 9","Basketball ",9.99
11205,1646615683724x933690918816717300,"Raichu Holo",PSA,50327287,1999,Pokemon,14,"1st Edition","PSA 6",Pokemon,210.00
11205,1646715297500x651530596845129000,"Raichu Holo",PSA,50327287,1999,Pokemon,14,"1st Edition","PSA 6",Pokemon,46.00
12158,,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",,269,"PSA 10",basketball,
12158,1593910568217x728606507911348200,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,Base,"PSA 10",basketball,25.46
12158,1618586603766x501084334477125600,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,"Mosaic Camo Pink","PSA 10",basketball,79.50
12158,1618586607029x305146163963728700,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,"Mosaic Orange Fluorescent","PSA 10",basketball,
12158,1618586610272x750166478427223300,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,"Mosaic Black","PSA 10",basketball,
12158,1618586615494x300242859687216900,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,"Mosaic Reactive Orange","PSA 10",basketball,67.69
12158,1618586617115x160575323589514430,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,"Mosaic Gold","PSA 10",basketball,
12158,1618586618160x122916171513850480,"Zion Williamson",PSA,50389641,2019,"Panini Mosaic",269,"Mosaic Blue","PSA 10",basketball,577.00
